,city,state,lat,lon,boundingboxes
18134,Challenge-Brownsville,California,39.4614905,-121.27432465517242,"['39.4227900', '39.5000900', '-121.3040550', '-121.2079430']"
18135,Branchville,South Carolina,33.2512711,-80.8156518,"['33.2367720', '33.2661550', '-80.8335710', '-80.7978520']"
18136,Broseley,Missouri,36.6750563,-90.24177,"['36.6550563', '36.6950563', '-90.2617700', '-90.2217700']"
18137,Garden Prairie,Illinois,42.2533549,-88.7248197,"['42.2333549', '42.2733549', '-88.7448197', '-88.7048197']"
18138,Cammack Village,Arkansas,34.7795981,-92.3447445,"['34.7756218', '34.7850859', '-92.3492262', '-92.3400119']"
18139,Bertram,Iowa,41.9500969,-91.5351856,"['41.9415196', '41.9615077', '-91.5563658', '-91.5258411']"
18140,Brandt,Ohio,39.9020023,-84.0918824,"['39.8820023', '39.9220023', '-84.1118824', '-84.0718824']"
18141,Sublette,Illinois,41.6430884,-89.2278681,"['41.6393540', '41.6493700', '-89.2382730', '-89.2229030']"
18142,Karlsruhe,North Dakota,48.090006,-100.62042,"['48.0825030', '48.0983270', '-100.6380490', '-100.6045880']"
18143,Bayou Country Club,Louisiana,29.7769732,-90.79516702405343,"['29.7731272', '29.7815640', '-90.7974205', '-90.7917771']"
18144,Murdock,Nebraska,40.9257921,-96.280126,"['40.9210650', '40.9285240', '-96.2850210', '-96.2741170']"
18145,Mauckport,Indiana,38.0257955,-86.20120848789011,"['38.0201810', '38.0314350', '-86.2064350', '-86.1909080']"
18146,Rectortown,Virginia,38.920539500000004,-77.86063431520631,"['38.9117950', '38.9293850', '-77.8675870', '-77.8435590']"
18147,Callery,Pennsylvania,40.7406213,-80.0364489,"['40.7325475', '40.7479960', '-80.0472548', '-80.0296949']"
18148,Palacios,Texas,28.7074641,-96.2175557,"['28.6829842', '28.7430190', '-96.2683360', '-96.1985375']"
18149,Big Island,Virginia,37.2720856,-76.377723,"['36.9520856', '37.5920856', '-76.6977230', '-76.0577230']"
18150,Autaugaville,Alabama,32.4340249,-86.6547019,"['32.4144478', '32.4477729', '-86.6887125', '-86.6238794']"
18151,Scotland,Texas,33.6598102,-98.4699521,"['33.6296340', '33.6680870', '-98.5168110', '-98.4230890']"
18152,Little Orleans,Maryland,39.625925,-78.3864002,"['39.6059250', '39.6459250', '-78.4064002', '-78.3664002']"
18153,Richmond Dale,Ohio,39.2020121,-82.8137836,"['39.1820121', '39.2220121', '-82.8337836', '-82.7937836']"
18154,Goodville,Pennsylvania,40.1256529,-76.0032781,"['40.1056529', '40.1456529', '-76.0232781', '-75.9832781']"
18155,Cleveland,Missouri,38.6791771,-94.593566,"['38.6591740', '38.6974550', '-94.6062490', '-94.5872318']"
18156,Calumet,Oklahoma,35.6008883,-98.1188072,"['35.5948080', '35.6093900', '-98.1364130', '-98.1094020']"
18157,Lockbourne,Ohio,39.8092301,-82.972404,"['39.8027148', '39.8151381', '-82.9959965', '-82.9650219']"
18158,Stebbins,California,35.4059782,-119.31415792523906,"['35.3984702', '35.4129025', '-119.3231130', '-119.3052240']"
18159,Boones Mill,Virginia,37.1147488,-79.9540141,"['37.1068702', '37.1247835', '-79.9589323', '-79.9434162']"
18160,Peninsula,Ohio,41.241167,-81.552618,"['41.2191550', '41.2526550', '-81.5845410', '-81.5189090']"
18161,Lake Ka-Ho,Illinois,39.0997693,-89.7470374,"['39.0939950', '39.1053600', '-89.7510680', '-89.7390320']"
18162,Wellsville,Kansas,38.7183422,-95.0816354,"['38.7021550', '38.7290130', '-95.0934530', '-95.0702567']"
18163,Wakarusa,Kansas,38.8858364,-95.6958162,"['38.8658364', '38.9058364', '-95.7158162', '-95.6758162']"
18164,Knoxville,Georgia,32.7243072,-83.9976875,"['32.7043072', '32.7443072', '-84.0176875', '-83.9776875']"
18165,Catalpa Canyon,New Mexico,35.4919406,-108.7176344,"['35.4890220', '35.4934243', '-108.7209298', '-108.7154522']"
18166,Crows Nest,Indiana,39.8560325,-86.16849425977102,"['39.8504160', '39.8627530', '-86.1786200', '-86.1621900']"
18167,Five Points,Alabama,33.0181788,-85.3502251,"['33.0100033', '33.0246383', '-85.3606385', '-85.3426647']"
18168,Orwell,New York,43.5747959,-75.996258,"['43.4997310', '43.6118202', '-76.0282570', '-75.8861350']"
18169,Mount Briar,Maryland,39.4426001,-77.6858248,"['39.4226001', '39.4626001', '-77.7058248', '-77.6658248']"
18170,Rarden,Ohio,38.9222941,-83.2424066,"['38.9197850', '38.9271640', '-83.2493060', '-83.2364250']"
18171,Howard,New York,42.364237,-77.5088758,"['42.2743180', '42.4288650', '-77.6040560', '-77.4416830']"
18172,Eastborough,Kansas,37.6880698,-97.2636551,"['37.6792760', '37.6902220', '-97.2673940', '-97.2537200']"
18173,Plain Dealing,Louisiana,32.9051385,-93.6968433,"['32.8979330', '32.9180120', '-93.7099640', '-93.6876530']"
18174,Black Eagle,Montana,47.526712,-111.2677657372142,"['47.5183560', '47.5350930', '-111.2910820', '-111.2426150']"
18175,New Douglas,Illinois,38.9700463,-89.6664793,"['38.9592280', '38.9778390', '-89.6756880', '-89.6570080']"
18176,Olyphant,Pennsylvania,41.4688301,-75.602387,"['41.4214885', '41.4766203', '-75.6139849', '-75.5360155']"
18177,Pinal,Arizona,32.8085851,-111.4426212,"['32.5012303', '33.4661040', '-112.2037360', '-110.4484250']"
18178,Viborg,South Dakota,43.170266,-97.081441,"['43.1659521', '43.1776030', '-97.0903740', '-97.0667303']"
18179,Pioneertown,California,34.1557575,-116.4962719,"['34.1357575', '34.1757575', '-116.5162719', '-116.4762719']"
18180,Money Island,New Jersey,39.5057701,-75.5280807,"['39.1857701', '39.8257701', '-75.8480807', '-75.2080807']"
18181,Imlay City,Michigan,43.0247496,-83.0777153,"['42.9993530', '43.0363670', '-83.0919090', '-83.0624914']"
18182,Fifty Lakes,Minnesota,46.7391272,-94.093035,"['46.7167453', '46.8046547', '-94.1549533', '-94.0294014']"
18183,Homewood,Pennsylvania,40.8139205,-80.3300668,"['40.8094520', '40.8162350', '-80.3339060', '-80.3250880']"
18184,East Cape Girardeau,Illinois,37.2958838,-89.4962024,"['37.2883010', '37.3030720', '-89.5053190', '-89.4685690']"
18185,Milo,New York,42.6150086,-77.0030777,"['42.5775490', '42.6698750', '-77.0923090', '-76.8939990']"
18186,Hope,Indiana,39.303459,-85.7708349,"['39.2838340', '39.3079749', '-85.7768714', '-85.7522290']"
18187,Orient,Oregon,45.469111299999994,-122.35375643153168,"['45.4614236', '45.4768361', '-122.3727715', '-122.3418902']"
18188,Bates City,Missouri,39.0061187,-94.072446,"['38.9960733', '39.0111483', '-94.0843789', '-94.0547806']"
18189,Earlsboro,Oklahoma,35.2675733,-96.8033538,"['35.2604360', '35.3766430', '-96.8247650', '-96.7894300']"
18190,Blanket,Texas,31.8258362,-98.7876267,"['31.8161827', '31.8329557', '-98.7959547', '-98.7818157']"
18191,Symerton,Illinois,41.3281306,-88.0543799,"['41.3211433', '41.3307214', '-88.0563242', '-88.0503803']"
18192,Maury City,Tennessee,35.814796,-89.2256244,"['35.8079446', '35.8229396', '-89.2372500', '-89.2080892']"
18193,Twin Lake,Michigan,43.3627922,-86.1647831,"['43.3529040', '43.3826588', '-86.1970430', '-86.1575332']"
18194,Leola,Arkansas,34.1706555,-92.5905678,"['34.1620764', '34.1830717', '-92.5981311', '-92.5811629']"
18195,Allenwood,New Jersey,40.140305,-74.1017748018392,"['40.1190810', '40.1616220', '-74.1278160', '-74.0843470']"
18196,Berrydale,Florida,30.8993514,-87.0138543,"['30.8793514', '30.9193514', '-87.0338543', '-86.9938543']"
18197,Jones,Oklahoma,35.5614129,-97.2919826,"['35.5221378', '35.5947630', '-97.3271390', '-97.2471840']"
18198,Republic,Pennsylvania,39.9625752,-79.8767144,"['39.9579800', '39.9746800', '-79.8885214', '-79.8659290']"
18199,Long,Oklahoma,35.49979975,-94.54894491198688,"['35.4777510', '35.5218720', '-94.5845320', '-94.5127660']"
18200,Rock Falls,Iowa,43.2074751,-93.0847171,"['43.2018886', '43.2115069', '-93.0923919', '-93.0791090']"
18201,Eatons Neck,New York,40.9306431,-73.401497,"['40.9114580', '40.9467970', '-73.4272640', '-73.3849620']"
18202,Turtle River,Minnesota,47.587453,-94.7516528,"['47.5807435', '47.5990470', '-94.7683296', '-94.7377883']"
18203,Seaboard,North Carolina,36.4901519,-77.4413634,"['36.4830060', '36.4985660', '-77.4514470', '-77.4321250']"
18204,Taylor Creek,Ohio,39.3456882,-84.31576933474176,"['39.3446238', '39.3466027', '-84.3172644', '-84.3129339']"
18205,Dudley,Georgia,32.5423872,-83.0704273,"['32.5097210', '32.5604160', '-83.1063270', '-83.0426710']"
18206,Ramey,Pennsylvania,40.7981154,-78.3972413,"['40.7941020', '40.8106050', '-78.4133780', '-78.3850310']"
18207,Washtucna,Washington,46.7565354,-118.310528,"['46.7454460', '46.7600030', '-118.3195935', '-118.3003710']"
18208,Krupp (Marlin),Washington,47.409684,-118.98941399036192,"['47.4032490', '47.4148740', '-119.0002300', '-118.9784870']"
18209,Rock Springs,Wisconsin,43.4779586,-89.9172273,"['43.4712580', '43.4900190', '-89.9346900', '-89.9014480']"
18210,Rocky Point,Oregon,43.6070663,-122.5469953,"['43.6070163', '43.6071163', '-122.5470453', '-122.5469453']"
18211,Burtons Bridge,Illinois,42.279745,-88.228973,"['42.2597450', '42.2997450', '-88.2489730', '-88.2089730']"
18212,Milmay,New Jersey,39.4392825,-74.8568349,"['39.4192825', '39.4592825', '-74.8768349', '-74.8368349']"
18213,Mooers,New York,44.963583,-73.587456,"['44.9115500', '45.0069930', '-73.8136730', '-73.5191380']"
18214,Hill Country Village,Texas,29.5824497,-98.4908512,"['29.5661495', '29.5970069', '-98.5028940', '-98.4754098']"
18215,Underhill Center,Vermont,44.5071264,-72.9009972,"['44.4871264', '44.5271264', '-72.9209972', '-72.8809972']"
18216,Lee,Illinois,41.74731105,-89.28602959086061,"['41.5848869', '41.9122430', '-89.6323512', '-88.9386828']"
18217,Beaver Springs,Pennsylvania,40.742607500000005,-77.22998613445304,"['40.7275419', '40.7578136', '-77.2639466', '-77.1938562']"
18218,Wiscon,Florida,28.5408278,-82.4620402,"['28.5208278', '28.5608278', '-82.4820402', '-82.4420402']"
18219,Cressey,California,37.4196598,-120.6674207,"['37.3996598', '37.4396598', '-120.6874207', '-120.6474207']"
18220,Panorama Heights,California,33.7810233,-117.7997515,"['33.7610233', '33.8010233', '-117.8197515', '-117.7797515']"
18221,Katonah,New York,41.25877,-73.6853852,"['41.2457400', '41.2662890', '-73.6950770', '-73.6763910']"
18222,Glen Aubrey,New York,42.2586856,-76.0093678,"['42.2516579', '42.2760318', '-76.0194955', '-75.9852875']"
18223,Waiahole-Waikane,Hawaii,21.484079,-157.8470476,"['21.4840290', '21.4841290', '-157.8470976', '-157.8469976']"
18224,Rogersville,Alabama,34.8256204,-87.2945325,"['34.8107243', '34.8401791', '-87.3074561', '-87.2494367']"
18225,Adair,Illinois,40.4189309,-90.4967942,"['40.3989309', '40.4389309', '-90.5167942', '-90.4767942']"
18226,South Canal,Ohio,41.176007999999996,-80.98621875703752,"['41.1658770', '41.1856240', '-81.0026374', '-80.9663740']"
18227,Eastwood,Louisiana,32.563964,-93.55969953034759,"['32.5419790', '32.5859910', '-93.5959760', '-93.5336520']"
18228,Medicine Park,Oklahoma,34.7274797,-98.5013644,"['34.7121042', '34.7383980', '-98.5097602', '-98.4010704']"
18229,Magness,Arkansas,35.7022998,-91.4804119,"['35.6957949', '35.7120106', '-91.4883391', '-91.4757701']"
18230,Clarksdale,Missouri,39.8136076,-94.5505117,"['39.8093600', '39.8207290', '-94.5598820', '-94.5453680']"
18231,Sims Chapel,Alabama,31.2428678,-88.14352561728307,"['31.2087196', '31.2772078', '-88.1634647', '-88.1204276']"
18232,East Cleveland,Tennessee,35.149248,-84.85206486702127,"['35.1312250', '35.1670630', '-84.8641730', '-84.8442180']"
18233,Retsof,New York,42.83534,-77.878894,"['42.8273378', '42.8372189', '-77.8856291', '-77.8674961']"
18234,Minnesota City,Minnesota,44.0938521,-91.7495959,"['44.0885739', '44.0959734', '-91.7549952', '-91.7449359']"
18235,Buckingham,Illinois,41.0473308,-88.174434,"['41.0400810', '41.0546500', '-88.1815160', '-88.1697100']"
18236,Pleasantville,Ohio,39.8097864,-82.5221031,"['39.8027953', '39.8168930', '-82.5275694', '-82.5147243']"
18237,North Pekin,Illinois,40.6150384,-89.6223229,"['40.6002845', '40.6266475', '-89.6368382', '-89.6079142']"
18238,St. Paul,Oregon,45.2112347,-122.976766,"['45.2064827', '45.2174920', '-122.9842610', '-122.9701710']"
18239,Mathiston,Mississippi,33.5392629,-89.1255502,"['33.5255084', '33.5514030', '-89.1407075', '-89.1139729']"
18240,Kerhonkson,New York,41.7748155,-74.2982059,"['41.7394240', '41.7989200', '-74.3275550', '-74.2559930']"
18241,Walpole,New Hampshire,43.0795515,-72.4259725,"['43.0149240', '43.1613143', '-72.4680151', '-72.3518410']"
18242,Crestview,Kentucky,39.0253395,-84.4174401,"['39.0209110', '39.0273040', '-84.4213950', '-84.4121720']"
18243,Guy,Arkansas,35.3253588,-92.3343208,"['35.3072142', '35.3511520', '-92.3675584', '-92.2936087']"
18244,East Williston,Florida,29.3820865,-82.41469819524512,"['29.3610970', '29.4032649', '-82.4349740', '-82.4054300']"
18245,Henry,South Dakota,44.877186,-97.46647,"['44.8692029', '44.8912190', '-97.4730930', '-97.4514610']"
18246,Navajo Dam,New Mexico,36.8048994,-107.69778,"['36.7848994', '36.8248994', '-107.7177800', '-107.6777800']"
18247,Dunmor,Kentucky,37.0736556,-86.9961081,"['37.0536556', '37.0936556', '-87.0161081', '-86.9761081']"
18248,West Liberty,West Virginia,40.169794,-80.5936851,"['40.1589150', '40.1770170', '-80.6126890', '-80.5759530']"
18249,Branchville,Connecticut,41.2662471,-73.4405989,"['41.2612471', '41.2712471', '-73.4455989', '-73.4355989']"
18250,Flasher,North Dakota,46.456113,-101.232643,"['46.4438810', '46.4602013', '-101.2419622', '-101.2262245']"
18251,Littleville,Alabama,34.5906483,-87.6769745,"['34.5699703', '34.6144963', '-87.6887679', '-87.6525490']"
18252,Clintonville,Pennsylvania,41.199227,-79.8728317,"['41.1940130', '41.2093220', '-79.8853020', '-79.8641440']"
18253,Hickman,California,37.62452715,-120.75612903325089,"['37.6128240', '37.6362020', '-120.7645500', '-120.7416210']"
18254,Jacksonville,Ohio,39.4758661,-82.0820922,"['39.4730538', '39.4801055', '-82.0882434', '-82.0724786']"
18255,Roxton,Texas,33.5462168,-95.7257949,"['33.5346300', '33.5554420', '-95.7319530', '-95.7142650']"
18256,Maribel,Wisconsin,44.276383,-87.8073129,"['44.2691120', '44.2872365', '-87.8170600', '-87.7828750']"
18257,Keene,Kentucky,37.943191,-84.6435397,"['37.9231910', '37.9631910', '-84.6635397', '-84.6235397']"
18258,Byron,New York,43.079782,-78.063904,"['43.0386600', '43.1324640', '-78.1155640', '-78.0141030']"
18259,Hanoverton,Ohio,40.7511704,-80.937032,"['40.7486837', '40.7606340', '-80.9436800', '-80.9272570']"
18260,Vandalia,Michigan,41.9169911,-85.9147253,"['41.9116112', '41.9261150', '-85.9241152', '-85.9046209']"
18261,Exeter,Illinois,39.7205165,-90.4952926738212,"['39.7132800', '39.7279810', '-90.5074600', '-90.4884080']"
18262,Ozark Acres,Arkansas,36.2947888,-91.3829134,"['36.2747888', '36.3147888', '-91.4029134', '-91.3629134']"
18263,La Rue,Ohio,40.5764456,-83.3846442,"['40.5706710', '40.5879310', '-83.3905480', '-83.3757970']"
18264,Wallsburg,Utah,40.3877339,-111.422405,"['40.3786310', '40.3931840', '-111.4320427', '-111.4082902']"
18265,Hooverson Heights,West Virginia,40.3215225,-80.5804805575272,"['40.3045780', '40.3382870', '-80.6032106', '-80.5678720']"
18266,Meadowbrook,California,35.538397700000004,-120.71949555174507,"['35.5373957', '35.5413615', '-120.7204134', '-120.7180273']"
18267,Sopchoppy,Florida,30.0599251,-84.4887917,"['30.0472106', '30.0745495', '-84.5035035', '-84.4677278']"
18268,Parral,Ohio,40.5611743,-81.4970623,"['40.5568220', '40.5646530', '-81.4996410', '-81.4903530']"
18269,Tuckahoe,New Jersey,39.290115,-74.7537748,"['39.2701150', '39.3101150', '-74.7737748', '-74.7337748']"
18270,Glen St. Mary,Florida,30.2767242,-82.1609065,"['30.2697865', '30.2806697', '-82.1670366', '-82.1509000']"
18271,Pleasant Grove,Maryland,39.6778655,-78.6827949,"['39.6578655', '39.6978655', '-78.7027949', '-78.6627949']"
18272,Joffre,Pennsylvania,40.3792356,-80.3603412,"['40.3592356', '40.3992356', '-80.3803412', '-80.3403412']"
18273,Berkeley,Illinois,41.8889194,-87.9033956,"['41.8731263', '41.8999380', '-87.9206330', '-87.8955910']"
18274,Porter,Washington,46.938986,-123.310708,"['46.9189860', '46.9589860', '-123.3307080', '-123.2907080']"
18275,Hokah,Minnesota,43.7594117,-91.3465263,"['43.7526238', '43.7678908', '-91.3629444', '-91.3334050']"
18276,Palestine,Arkansas,34.9719871,-90.9035586,"['34.9502588', '34.9870056', '-90.9156373', '-90.8931320']"
18277,Soldier,Kansas,39.536106,-95.96416,"['39.5331397', '39.5404180', '-95.9707020', '-95.9611579']"
18278,Monarch Mill,South Carolina,34.7139005,-81.58473382247024,"['34.6923450', '34.7354660', '-81.6118270', '-81.5590140']"
18279,Cearfoss,Maryland,39.7009237,-77.7756735,"['39.6809237', '39.7209237', '-77.7956735', '-77.7556735']"
18280,Fulton,Maryland,39.1509408,-76.9230307,"['39.1309408', '39.1709408', '-76.9430307', '-76.9030307']"
18281,Jarratt,Virginia,36.8161905,-77.47244469406392,"['36.8048640', '36.8264420', '-77.4859290', '-77.4566750']"
18282,Falmouth,Pennsylvania,40.1295383,-76.7138571,"['40.1095383', '40.1495383', '-76.7338571', '-76.6938571']"
18283,Spreckels,California,36.6242297,-121.6469861881606,"['36.6214258', '36.6276818', '-121.6509265', '-121.6420786']"
18284,Malabar,Florida,28.0022483,-80.568178,"['27.9684251', '28.0127965', '-80.6225125', '-80.5438826']"
18285,Rochester,Vermont,43.8747279,-72.8085322,"['43.8040071', '43.9622438', '-72.9802459', '-72.7122847']"
18286,Midville,Georgia,32.8190456,-82.2348455,"['32.8097080', '32.8319270', '-82.2528570', '-82.2186170']"
18287,Hollister,North Carolina,36.255984,-77.9358183,"['36.2359840', '36.2759840', '-77.9558183', '-77.9158183']"
18288,Finley,Tennessee,36.0359051,-89.4797964,"['36.0159051', '36.0559051', '-89.4997964', '-89.4597964']"
18289,Waldo,Alabama,33.3803879,-86.0269133,"['33.3679095', '33.4047995', '-86.0541824', '-86.0195024']"
18290,Trapper Creek,Alaska,62.3463115,-150.39255224945293,"['62.1427220', '62.5500790', '-150.6548520', '-150.0982630']"
18291,Pottersville,New York,43.7311765,-73.8192961,"['43.7215426', '43.7540466', '-73.8490615', '-73.8017745']"
18292,Blue River,Wisconsin,43.1878709,-90.567457,"['43.1801090', '43.1916730', '-90.5818790', '-90.5620680']"
18293,Meeker,Oklahoma,35.4983306,-96.8982879,"['35.4634091', '35.5107101', '-96.9066835', '-96.8855836']"
18294,La Porte City,Iowa,42.3149911,-92.1921275,"['42.3010605', '42.3264997', '-92.2066370', '-92.1765995']"
18295,Spencer,New York,42.2097963,-76.4932748,"['42.1547440', '42.2817550', '-76.5370650', '-76.4164140']"
18296,Oso,Washington,48.278108200000005,-121.92193692730189,"['48.2585400', '48.2976653', '-121.9422440', '-121.8814681']"
18297,Condon,Montana,47.5276966,-113.7104797,"['47.5076966', '47.5476966', '-113.7304797', '-113.6904797']"
18298,Cable,Illinois,41.2838961,-90.5072984,"['41.2638961', '41.3038961', '-90.5272984', '-90.4872984']"
18299,Tupman,California,35.29918755,-119.35840444148141,"['35.2930680', '35.3055122', '-119.3687280', '-119.3426263']"
18300,Jackson Springs,North Carolina,35.2095948,-79.6258705,"['35.1895948', '35.2295948', '-79.6458705', '-79.6058705']"
18301,Harrod,Ohio,40.7078067,-83.9210724,"['40.7027696', '40.7136958', '-83.9269554', '-83.9161615']"
18302,Hondo,Texas,29.3474121,-99.1412026,"['29.3295986', '29.3739314', '-99.2003447', '-99.1175437']"
18303,Franklinville,North Carolina,35.7442309,-79.6942217,"['35.7249790', '35.7547500', '-79.7080560', '-79.6705570']"
18304,West Point,Kentucky,37.9986058,-85.9517919,"['37.9668400', '38.0017460', '-85.9862770', '-85.9328510']"
18305,Emmett,Kansas,39.307218,-96.056105,"['39.3036690', '39.3109100', '-96.0630020', '-96.0504810']"
18306,Fountain N' Lakes,Missouri,38.9689383,-90.8501316,"['38.9649740', '38.9728030', '-90.8517830', '-90.8467440']"
18307,Rewey,Wisconsin,42.8427713,-90.3954046,"['42.8349300', '42.8492560', '-90.4029590', '-90.3880820']"
18308,New Boston,New Hampshire,42.9761945,-71.6939626,"['42.9219496', '43.0328209', '-71.7626100', '-71.6103817']"
